id,sub_name,sub_code,lecture,tutorial,practical,credit_hours,contact_hours,sub_type,course_id,branch_id,wef_session,remarks,created_by,created_on,last_updated_by,last_updated_on,action
10740,Rural Marketing,MSE44126,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10741,Performance Management,MSE44127,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10742,International Human Resource Management,MSE44128,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10743,Management of Excellence & Innovation in Organizations ,MSE44129,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10744,International Finance,MSE44112,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10745,Management of Self,MSE44130,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10746,Strategic Human Resource Management,MSE44131,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10747,Business Valuation,MSE44113,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10748,Corporate Restructuring,MSE44114,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10749,Infrastructure and Project Finance ,MSE44115,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10750,Supply Chain Management and Logistics,MSE44116,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10751,Advanced Decision Modeling,MSE44117,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10752, Services Operations Management,MSE44118,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10753,Operations Strategy,MSE44119,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10754,Merchant Banking and Financial Services ,MSE44111,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10755,System Dynamics,MSE44120,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10756,Consumer Behavior,MSE44121,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10757,Retail Management,MSE44122,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10758,Online Marketing,MSE44123,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10759,International Marketing,MSE44124,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10760,Customer Relationship Management ,MSE44125,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10761,Rural Marketing,MSE44126,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10762,Performance Management,MSE44127,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10763,International Human Resource Management,MSE44128,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10764,Management of Excellence & Innovation in Organizations ,MSE44129,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10765,International Finance,MSE44112,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10766,Management of Self,MSE44130,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10767,Strategic Human Resource Management,MSE44131,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10768,Business Valuation,MSE44113,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10769,Corporate Restructuring,MSE44114,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10770,Infrastructure and Project Finance ,MSE44115,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10771,Supply Chain Management and Logistics,MSE44116,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10772,Advanced Decision Modeling,MSE44117,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10773, Services Operations Management,MSE44118,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10774,Operations Strategy,MSE44119,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10775,Merchant Banking and Financial Services ,MSE44111,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10776,System Dynamics,MSE44120,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10777,Consumer Behavior,MSE44121,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10778,Retail Management,MSE44122,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10779,Online Marketing,MSE44123,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10780,International Marketing,MSE44124,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10781,Customer Relationship Management ,MSE44125,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10782,Rural Marketing,MSE44126,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10783,Performance Management,MSE44127,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10784,International Human Resource Management,MSE44128,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10785,Management of Excellence & Innovation in Organizations ,MSE44129,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10786,International Finance,MSE44112,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10787,Management of Self,MSE44130,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10788,Strategic Human Resource Management,MSE44131,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10789,Business Valuation,MSE44113,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10790,Corporate Restructuring,MSE44114,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10791,Infrastructure and Project Finance ,MSE44115,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10792,Supply Chain Management and Logistics,MSE44116,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10793,Advanced Decision Modeling,MSE44117,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10794, Services Operations Management,MSE44118,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10795,Operations Strategy,MSE44119,3,0,0,6,3,Theory,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10796,International Business (S),MSC44102,2,0,0,4,2,Sessional,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10797,Business Ethics (S),MSC44103,2,0,0,4,2,Sessional,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10798,Capstone Project,MSC44001,0,0,0,4,0,Non-Contact,mba,mba,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10799,Physics of the Earth,GPM95101,3,0,0,6,3,Theory,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10800,Potential Field Theory and its application,GPM96101,3,0,0,6,3,Theory,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10801,Geoelectromagnetic Exploration,GPM97101,3,0,0,6,3,Theory,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10802,Geoelectromagnetic Exploration Practical,GPM97201,0,0,3,3,3,Practical,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10803,Applied Seismology,GPM98101,3,0,0,6,3,Theory,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10804,Applied Seismology Practical,GPM98201,0,0,3,3,3,Practical,minor,agp,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10805,Applied Thermodynamics,MCM5102,3,1,0,7,4,Theory,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10806,Applied Thermodynamics Lab,MCM15202,0,0,1.5,1.5,1.5,Practical,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10807,Fluid Mechanics,MCM16102,3,1,0,7,4,Theory,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10808,Fluid Mechanics Lab,MCM16202,0,0,1.5,1.5,1.5,Practical,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10809,Theory of Machines,MCM17102,3,1,0,7,4,Theory,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10810,Theory of Machines Lab,MCM17202,0,0,1.5,1.5,1.5,Practical,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10811,Strength of Material,MCM18102,3,1,0,7,4,Theory,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10812,Strength of Material Lab,MCM18202,0,0,1.5,1.5,1.5,Practical,minor,apmech,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10813,Introduction to Chemical Engineering,CHM15101,3,1,0,7,4,Theory,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10814,Chemical Engineering Thermodynamics,CHM16101,4,0,0,8,4,Theory,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10815,Unit Operation Lab,CHM16201,0,0,2,2,2,Practical,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10816,Transport processes,CHM17101,3,1,0,7,4,Theory,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10817,Chemical Reaction Engineering,CHM18101,3,1,0,7,4,Theory,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10818,Chemical Reaction Engineering Lab,CHM18201,0,0,2,2,2,Practical,minor,cc,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10819,Physical Chemistry,ACR21111,3,0,0,6,3,Theory,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10820,Physical Chemistry Lab,ACR21116,0,0,3,3,3,Practical,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10821,Inorganic Chemistry,ACR21112,3,0,0,6,3,Theory,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10822,Inorganic Chemistry Lab,ACR21117,0,0,3,3,3,Practical,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10823,Organic Chemistry,ACR21113,3,0,0,6,3,Theory,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10824,Organic Chemistry Lab,ACR21118,0,0,3,3,3,Practical,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10825,Analytical Chemistry,ACR21114,3,0,0,6,3,Theory,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10826,Seminar,ACR21115,0,0,0,2,0,Non-Contact,minor,chemis,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10827,Basic Transportation Engineering,CEM15101,3,0,0,6,3,Theory,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10828,Transportation Engineering (S),CEM15701,2,0,0,4,2,Sessional,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10829,Transportation Engineering Materials Practical,CEM15201,0,0,1,1,1,Practical,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10830,Basics of Soils and Foundations,CEM16101,3,0,0,6,3,Theory,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10831,Foundation Design (S),CEM16701,2,0,0,4,2,Sessional,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10832,Soil Mechanics Practical,CEM16201,0,0,1,1,1,Practical,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10833,Design of Structures,CEM17101,3,0,0,6,3,Theory,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10834,Structural Design (S),CEM17701,2,0,0,4,2,Sessional,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10835,Structural Analysis Practical,CEM17201,0,0,1,1,1,Practical,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10836,Water Resources Engineering,CEM18101,3,0,0,6,3,Theory,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10837,Environmental Engineering (S),CEM18701,1,0,0,2,1,Sessional,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10838,Water Resources Engineering Practical,CEM18201,0,0,1,1,1,Practical,minor,civ,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10839, Electromagnetic Theory,ECM15102,3,0,0,6,3,Theory,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10840,Digital Communication,ECM16102,3,0,0,6,3,Theory,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10841,Digital Communication Lab,ECM16202,0,0,3,3,3,Practical,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10842,RF &Microwave Engineering,ECM17103,3,0,0,6,3,Theory,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10843,RF & Microwave Engineering Lab,ECM17203,0,0,3,3,3,Practical,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10844,Wireless Communication,ECM18103,3,0,0,6,3,Theory,minor,commeng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10845,Algorithm Design & Analysis,CSM15101,3,0,0,6,3,Theory,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10846,Algorithm Design & Analysis Lab,CSM15201,0,0,3,3,3,Practical,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10847,Computer Organization,CSM16101,3,0,0,6,3,Theory,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10848,Operating Systems,CSM17101,3,0,0,6,3,Theory,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10849,Database Management Systems,CSM18101,3,0,0,6,3,Theory,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10850,Database Management Systems Lab,CSM18201,0,0,3,3,3,Practical,minor,cse,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10851,Analog Electronics,EEM15114,3,0,0,6,3,Theory,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10852,Analog Electronics Practical,EEM15213,0,0,3,3,3,Practical,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10853,Electrical Machines I,EEM16114,3,0,0,6,3,Theory,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10854,Electrical Machines I Practical,EEM16214,0,0,3,3,3,Practical,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10855,Power System I,EEM17116,3,0,0,6,3,Theory,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10856,Power System I Practical,EEM17215,0,0,3,3,3,Practical,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10857,Applied Electrical Engineering,EEM18102,3,0,0,6,3,Theory,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10858,Applied Electrical Engineering Practical,EEM18202,0,0,3,3,3,Practical,minor,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10859, Digital Circuits,ECM15101,3,1,0,7,4,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10860,Digital Circuits Laboratory,ECM15201,0,0,3,3,3,Practical,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10861,Electronic Instrumentation & Measurements,ECM16101,3,1,0,7,4,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10862,Electronic Instrumentation & Measurements Lab,ECM16201,0,0,3,3,3,Practical,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10863,Microprocessors,ECM17101,3,0,0,6,3,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10864,Control Systems,ECM17102,3,0,0,6,3,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10865,Embedded Systems,ECM18101,3,0,0,6,3,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10866,Process Control,ECM18102,3,0,0,6,3,Theory,minor,eleceng,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10867,Introduction to Environmental Engineering,ESM15101,3,0,0,6,3,Theory,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10868,Environmental Engineering Practical,ESM15201,0,0,1,1,1,Practical,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10869,Environmental Chemistry (S),ESM15301,2,0,0,4,2,Sessional,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10870,Water and Wastewater Engineering,ESM16101,3,0,0,6,3,Theory,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10871,Water and Wastewater Engineering Practical,ESM16201,0,0,1,1,1,Practical,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10872,Design of Water and Wastewater Treatment System (S),ESM16301,2,0,0,4,2,Sessional,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10873,Air and Noise Pollution,ESM17101,3,0,0,6,3,Theory,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10874,Air and Noise Pollution Practical,ESM17201,0,0,1,1,1,Practical,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10875,Air Pollution Control & Modeling (S),ESM17301,2,0,0,4,2,Sessional,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10876,Environmental Management System,ESM18101,3,0,0,6,3,Theory,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10877,Application of Environmental Management System(S),ESM18301,2,0,0,4,2,Sessional,minor,enve,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10878,Waves and Acoustics,APM15101,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10879,Quantum Mechanics,APM15102,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10880,Electrodynamics,APM15103,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10881,Classical Mechanics,APM16101,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10882,Mathematical Physics,APM16102,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10883,Applied Optics,APM16103,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10884,Atomic and Molecular Physics,APM16104,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10885,Solid State Physics,APM16105,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10886,Biomedical Engineering (S),APD16301,3,0,0,6,3,Sessional,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10887,Statistical Mechanics,APM17101,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10888,Physics of Nanomaterials,APM17102,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10889,Thin Film Technology,APM17103,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10890,Optical Communication,APM17104,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10891,Quantum Mechanics,APM17105,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10892,Non-Linear Optics (S),APD17301,3,0,0,6,3,Sessional,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10893,Nuclear Science and Engineering,APM18101,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10894,Photonics and Optoelectronics,APM18102,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10895,Characterization Techniques,APM18103,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10896,Laser Physics and Technology,APM18104,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10897,Computational Physics,APM18105,3,0,0,6,3,Theory,minor,ep,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10898,Introduction to Fuel Technology,FMM15102,3,0,0,6,3,Theory,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10899,Introduction to Fuel TechnologyLab,FMM15202,0,0,3,3,3,Practical,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10900,Liquid & Gaseous Fuels,FMM16102,3,0,0,6,3,Theory,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10901,Liquid & Gaseous Fuels Lab,FMM16202,0,0,3,3,3,Practical,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10902,Coal Carbonisation,FMM17102,3,0,0,6,3,Theory,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10903,Coal Carbonisation Lab,FMM17202,0,0,2,2,2,Practical,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10904,Modern Energy Systems,FMM18102,3,0,0,6,3,Theory,minor,fe,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10905,Financial Accounting and Reporting,MSM41101,3,0,0,6,3,Theory,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10906,Business Communication -I Lab,MSM41201,0,0,2,2,2,Practical,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10907,Corporate Finance,MSM42101,3,0,0,6,3,Theory,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10908,Advanced Data Analysis (S),MSM42106,2,0,0,4,2,Sessional,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10909,Security Analysis and Portfolio Management,MSM43112,3,0,0,6,3,Theory,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10910,Entrepreneurship Management (S),MSM43102,2,0,0,4,2,Sessional,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10911,Merchant Banking and Financial Services,MSM44111,3,0,0,6,3,Theory,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10912,International Business (S),MSM44102,2,0,0,4,2,Sessional,minor,fm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10913,Management Theory and Practices,MSM41102,3,0,0,6,3,Theory,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10914,Business Communication -I Lab,MSM41201,0,0,2,2,2,Practical,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10915,Human Resources Management,MSM42105,3,0,0,6,3,Theory,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10916,Advanced Data Analysis (S),MSM42106,2,0,0,4,2,Sessional,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10917,Personnel Management and Industrial Relations,MSM43142,3,0,0,6,3,Theory,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10918,Entrepreneurship Management (S),MSM43102,2,0,0,4,2,Sessional,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10919,International Human Resource Management,MSM44142,3,0,0,6,3,Theory,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10920,International Business (S),MSM44102,2,0,0,4,2,Sessional,minor,hrm,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10921, Industrial Instrumentation - I,EIM15101,3,0,0,6,3,Theory,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10922, Process Control,EIM16101,3,0,0,6,3,Theory,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10923, Industrial Instrumentation Lab,EIM16201,0,0,3,3,3,Practical,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10924,Advanced Process Control,EIM17101,3,0,0,6,3,Theory,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10925, Process Control Lab,EIM17201,0,0,3,3,3,Practical,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10926, Fiber Optics and Laser Instrumentation,EIM18101,3,0,0,6,3,Theory,minor,insengg,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10927,Elements of Mining,MEM15101,3,0,0,6,3,Theory,minor,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10928,Surveying,MEM16101,3,0,0,6,3,Theory,minor,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
10929,Surveying Practical,MEM16201,0,0,3,3,3,Practical,minor,me,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
